id,url,raw_path,text_path,raw_size_bytes,text_size_bytes,word_count,status_code
149881,https://www.koolinar.ru/recipe/view/149881,recipes_corpus/koolinar/raw/149881.html,recipes_corpus/koolinar/text/149881.txt,108269,17963,1474,200
149880,https://www.koolinar.ru/recipe/view/149880,recipes_corpus/koolinar/raw/149880.html,recipes_corpus/koolinar/text/149880.txt,109499,18352,1524,200
149879,https://www.koolinar.ru/recipe/view/149879,recipes_corpus/koolinar/raw/149879.html,recipes_corpus/koolinar/text/149879.txt,105298,18758,1558,200
149877,https://www.koolinar.ru/recipe/view/149877,recipes_corpus/koolinar/raw/149877.html,recipes_corpus/koolinar/text/149877.txt,107238,20599,1711,200
149876,https://www.koolinar.ru/recipe/view/149876,recipes_corpus/koolinar/raw/149876.html,recipes_corpus/koolinar/text/149876.txt,112178,19925,1617,200
149875,https://www.koolinar.ru/recipe/view/149875,recipes_corpus/koolinar/raw/149875.html,recipes_corpus/koolinar/text/149875.txt,107768,18248,1515,200
149874,https://www.koolinar.ru/recipe/view/149874,recipes_corpus/koolinar/raw/149874.html,recipes_corpus/koolinar/text/149874.txt,103633,19545,1595,200
149873,https://www.koolinar.ru/recipe/view/149873,recipes_corpus/koolinar/raw/149873.html,recipes_corpus/koolinar/text/149873.txt,109304,18448,1538,200
149872,https://www.koolinar.ru/recipe/view/149872,recipes_corpus/koolinar/raw/149872.html,recipes_corpus/koolinar/text/149872.txt,109002,18000,1496,200
149871,https://www.koolinar.ru/recipe/view/149871,recipes_corpus/koolinar/raw/149871.html,recipes_corpus/koolinar/text/149871.txt,107778,17534,1465,200
149870,https://www.koolinar.ru/recipe/view/149870,recipes_corpus/koolinar/raw/149870.html,recipes_corpus/koolinar/text/149870.txt,107264,17346,1450,200
149869,https://www.koolinar.ru/recipe/view/149869,recipes_corpus/koolinar/raw/149869.html,recipes_corpus/koolinar/text/149869.txt,112699,19018,1572,200
149868,https://www.koolinar.ru/recipe/view/149868,recipes_corpus/koolinar/raw/149868.html,recipes_corpus/koolinar/text/149868.txt,113186,20406,1685,200
149867,https://www.koolinar.ru/recipe/view/149867,recipes_corpus/koolinar/raw/149867.html,recipes_corpus/koolinar/text/149867.txt,107361,18252,1512,200
149866,https://www.koolinar.ru/recipe/view/149866,recipes_corpus/koolinar/raw/149866.html,recipes_corpus/koolinar/text/149866.txt,105742,17948,1487,200
149865,https://www.koolinar.ru/recipe/view/149865,recipes_corpus/koolinar/raw/149865.html,recipes_corpus/koolinar/text/149865.txt,108301,17977,1508,200
149864,https://www.koolinar.ru/recipe/view/149864,recipes_corpus/koolinar/raw/149864.html,recipes_corpus/koolinar/text/149864.txt,112012,19324,1627,200
149863,https://www.koolinar.ru/recipe/view/149863,recipes_corpus/koolinar/raw/149863.html,recipes_corpus/koolinar/text/149863.txt,111562,18800,1567,200
149862,https://www.koolinar.ru/recipe/view/149862,recipes_corpus/koolinar/raw/149862.html,recipes_corpus/koolinar/text/149862.txt,128810,24318,2030,200
149861,https://www.koolinar.ru/recipe/view/149861,recipes_corpus/koolinar/raw/149861.html,recipes_corpus/koolinar/text/149861.txt,101350,17918,1498,200
149860,https://www.koolinar.ru/recipe/view/149860,recipes_corpus/koolinar/raw/149860.html,recipes_corpus/koolinar/text/149860.txt,102243,18363,1537,200
149858,https://www.koolinar.ru/recipe/view/149858,recipes_corpus/koolinar/raw/149858.html,recipes_corpus/koolinar/text/149858.txt,108159,17812,1487,200
149857,https://www.koolinar.ru/recipe/view/149857,recipes_corpus/koolinar/raw/149857.html,recipes_corpus/koolinar/text/149857.txt,108680,17954,1482,200
149856,https://www.koolinar.ru/recipe/view/149856,recipes_corpus/koolinar/raw/149856.html,recipes_corpus/koolinar/text/149856.txt,101280,17400,1442,200
149855,https://www.koolinar.ru/recipe/view/149855,recipes_corpus/koolinar/raw/149855.html,recipes_corpus/koolinar/text/149855.txt,110134,18644,1532,200
149854,https://www.koolinar.ru/recipe/view/149854,recipes_corpus/koolinar/raw/149854.html,recipes_corpus/koolinar/text/149854.txt,110284,18669,1542,200
149853,https://www.koolinar.ru/recipe/view/149853,recipes_corpus/koolinar/raw/149853.html,recipes_corpus/koolinar/text/149853.txt,112939,19789,1656,200
