rank,freq,zipf
2895,1,0.517789
2896,1,0.51761
2897,1,0.517432
2898,1,0.517253
2899,1,0.517075
2900,1,0.516897
2901,1,0.516718
2902,1,0.51654
2903,1,0.516362
2904,1,0.516185
2905,1,0.516007
2906,1,0.515829
2907,1,0.515652
2908,1,0.515475
2909,1,0.515297
2910,1,0.51512
2911,1,0.514943
2912,1,0.514766
2913,1,0.51459
2914,1,0.514413
2915,1,0.514237
2916,1,0.51406
2917,1,0.513884
2918,1,0.513708
2919,1,0.513532
2920,1,0.513356
2921,1,0.51318
2922,1,0.513005
2923,1,0.512829
2924,1,0.512654
2925,1,0.512479
2926,1,0.512303
2927,1,0.512128
2928,1,0.511954
2929,1,0.511779
2930,1,0.511604
2931,1,0.51143
2932,1,0.511255
2933,1,0.511081
2934,1,0.510907
2935,1,0.510733
2936,1,0.510559
2937,1,0.510385
2938,1,0.510211
2939,1,0.510037
2940,1,0.509864
2941,1,0.509691
2942,1,0.509517
2943,1,0.509344
2944,1,0.509171
2945,1,0.508998
2946,1,0.508826
2947,1,0.508653
2948,1,0.50848
2949,1,0.508308
2950,1,0.508136
2951,1,0.507963
2952,1,0.507791
2953,1,0.507619
2954,1,0.507448
2955,1,0.507276
2956,1,0.507104
2957,1,0.506933
2958,1,0.506761
2959,1,0.50659
2960,1,0.506419
2961,1,0.506248
2962,1,0.506077
2963,1,0.505906
2964,1,0.505735
2965,1,0.505565
2966,1,0.505394
2967,1,0.505224
2968,1,0.505054
2969,1,0.504884
2970,1,0.504714
2971,1,0.504544
2972,1,0.504374
2973,1,0.504205
2974,1,0.504035
2975,1,0.503866
2976,1,0.503696
2977,1,0.503527
2978,1,0.503358
2979,1,0.503189
2980,1,0.50302
2981,1,0.502851
2982,1,0.502683
2983,1,0.502514
2984,1,0.502346
2985,1,0.502178
2986,1,0.502009
2987,1,0.501841
2988,1,0.501673
2989,1,0.501506
2990,1,0.501338
2991,1,0.50117
2992,1,0.501003
2993,1,0.500835
2994,1,0.500668
2995,1,0.500501
2996,1,0.500334
2997,1,0.500167
2998,1,0.5
2999,1,0.499833
3000,1,0.499667
3001,1,0.4995
3002,1,0.499334
3003,1,0.499167
3004,1,0.499001
3005,1,0.498835
3006,1,0.498669
3007,1,0.498503
3008,1,0.498338
3009,1,0.498172
3010,1,0.498007
3011,1,0.497841
3012,1,0.497676
3013,1,0.497511
3014,1,0.497346
3015,1,0.497181
3016,1,0.497016
3017,1,0.496851
3018,1,0.496687
3019,1,0.496522
3020,1,0.496358
3021,1,0.496193
3022,1,0.496029
3023,1,0.495865
3024,1,0.495701
3025,1,0.495537
3026,1,0.495373
3027,1,0.49521
3028,1,0.495046
3029,1,0.494883
3030,1,0.494719
3031,1,0.494556
3032,1,0.494393
3033,1,0.49423
3034,1,0.494067
3035,1,0.493904
3036,1,0.493742
3037,1,0.493579
3038,1,0.493417
3039,1,0.493254
3040,1,0.493092
3041,1,0.49293
3042,1,0.492768
3043,1,0.492606
3044,1,0.492444
3045,1,0.492282
3046,1,0.492121
3047,1,0.491959
3048,1,0.491798
3049,1,0.491637
3050,1,0.491475
3051,1,0.491314
3052,1,0.491153
3053,1,0.490992
3054,1,0.490832
3055,1,0.490671
3056,1,0.49051
3057,1,0.49035
3058,1,0.49019
3059,1,0.490029
3060,1,0.489869
3061,1,0.489709
3062,1,0.489549
3063,1,0.489389
3064,1,0.48923
3065,1,0.48907
3066,1,0.488911
3067,1,0.488751
3068,1,0.488592
3069,1,0.488433
3070,1,0.488274
3071,1,0.488115
3072,1,0.487956
3073,1,0.487797
3074,1,0.487638
3075,1,0.48748
3076,1,0.487321
3077,1,0.487163
3078,1,0.487005
3079,1,0.486846
3080,1,0.486688
3081,1,0.48653
3082,1,0.486372
3083,1,0.486215
3084,1,0.486057
3085,1,0.4859
3086,1,0.485742
3087,1,0.485585
3088,1,0.485427
3089,1,0.48527
3090,1,0.485113
3091,1,0.484956
3092,1,0.484799
3093,1,0.484643
3094,1,0.484486
3095,1,0.48433
3096,1,0.484173
3097,1,0.484017
3098,1,0.483861
3099,1,0.483704
3100,1,0.483548
3101,1,0.483392
3102,1,0.483237
3103,1,0.483081
3104,1,0.482925
3105,1,0.48277
3106,1,0.482614
3107,1,0.482459
3108,1,0.482304
3109,1,0.482149
3110,1,0.481994
3111,1,0.481839
3112,1,0.481684
3113,1,0.481529
3114,1,0.481374
3115,1,0.48122
3116,1,0.481065
3117,1,0.480911
3118,1,0.480757
3119,1,0.480603
3120,1,0.480449
3121,1,0.480295
3122,1,0.480141
3123,1,0.479987
3124,1,0.479834
3125,1,0.47968
3126,1,0.479527
3127,1,0.479373
3128,1,0.47922
3129,1,0.479067
3130,1,0.478914
3131,1,0.478761
3132,1,0.478608
3133,1,0.478455
3134,1,0.478302
3135,1,0.47815
3136,1,0.477997
3137,1,0.477845
3138,1,0.477693
3139,1,0.477541
3140,1,0.477389
3141,1,0.477237
3142,1,0.477085
3143,1,0.476933
3144,1,0.476781
3145,1,0.47663
3146,1,0.476478
3147,1,0.476327
3148,1,0.476175
3149,1,0.476024
3150,1,0.475873
3151,1,0.475722
3152,1,0.475571
3153,1,0.47542
3154,1,0.475269
3155,1,0.475119
3156,1,0.474968
3157,1,0.474818
3158,1,0.474668
3159,1,0.474517
3160,1,0.474367
3161,1,0.474217
3162,1,0.474067
3163,1,0.473917
3164,1,0.473767
3165,1,0.473618
3166,1,0.473468
3167,1,0.473319
3168,1,0.473169
3169,1,0.47302
3170,1,0.472871
3171,1,0.472722
3172,1,0.472573
3173,1,0.472424
3174,1,0.472275
3175,1,0.472126
3176,1,0.471977
3177,1,0.471829
3178,1,0.47168
3179,1,0.471532
3180,1,0.471384
3181,1,0.471235
3182,1,0.471087
3183,1,0.470939
3184,1,0.470791
3185,1,0.470644
3186,1,0.470496
3187,1,0.470348
3188,1,0.470201
3189,1,0.470053
3190,1,0.469906
3191,1,0.469759
3192,1,0.469612
3193,1,0.469464
3194,1,0.469317
3195,1,0.469171
3196,1,0.469024
3197,1,0.468877
3198,1,0.46873
3199,1,0.468584
3200,1,0.468438
3201,1,0.468291
3202,1,0.468145
3203,1,0.467999
3204,1,0.467853
3205,1,0.467707
3206,1,0.467561
3207,1,0.467415
3208,1,0.467269
3209,1,0.467124
3210,1,0.466978
3211,1,0.466833
3212,1,0.466687
3213,1,0.466542
3214,1,0.466397
3215,1,0.466252
3216,1,0.466107
3217,1,0.465962
3218,1,0.465817
3219,1,0.465673
3220,1,0.465528
3221,1,0.465383
3222,1,0.465239
3223,1,0.465095
3224,1,0.46495
3225,1,0.464806
3226,1,0.464662
3227,1,0.464518
3228,1,0.464374
3229,1,0.46423
3230,1,0.464087
3231,1,0.463943
3232,1,0.4638
3233,1,0.463656
3234,1,0.463513
3235,1,0.463369
3236,1,0.463226
3237,1,0.463083
3238,1,0.46294
3239,1,0.462797
3240,1,0.462654
3241,1,0.462512
3242,1,0.462369
3243,1,0.462226
3244,1,0.462084
3245,1,0.461941
3246,1,0.461799
3247,1,0.461657
3248,1,0.461515
3249,1,0.461373
3250,1,0.461231
3251,1,0.461089
3252,1,0.460947
3253,1,0.460805
3254,1,0.460664
3255,1,0.460522
3256,1,0.460381
3257,1,0.460239
3258,1,0.460098
3259,1,0.459957
3260,1,0.459816
3261,1,0.459675
3262,1,0.459534
3263,1,0.459393
3264,1,0.459252
3265,1,0.459112
3266,1,0.458971
3267,1,0.458831
3268,1,0.45869
3269,1,0.45855
3270,1,0.45841
3271,1,0.45827
3272,1,0.45813
3273,1,0.45799
3274,1,0.45785
3275,1,0.45771
3276,1,0.45757
3277,1,0.457431
3278,1,0.457291
3279,1,0.457152
3280,1,0.457012
3281,1,0.456873
3282,1,0.456734
3283,1,0.456595
3284,1,0.456456
3285,1,0.456317
3286,1,0.456178
3287,1,0.456039
3288,1,0.4559
3289,1,0.455762
3290,1,0.455623
3291,1,0.455485
3292,1,0.455346
3293,1,0.455208
3294,1,0.45507
3295,1,0.454932
3296,1,0.454794
3297,1,0.454656
3298,1,0.454518
3299,1,0.45438
3300,1,0.454242
3301,1,0.454105
3302,1,0.453967
3303,1,0.45383
3304,1,0.453692
3305,1,0.453555
3306,1,0.453418
3307,1,0.453281
3308,1,0.453144
3309,1,0.453007
3310,1,0.45287
3311,1,0.452733
3312,1,0.452597
3313,1,0.45246
3314,1,0.452323
3315,1,0.452187
3316,1,0.452051
3317,1,0.451914
3318,1,0.451778
3319,1,0.451642
3320,1,0.451506
3321,1,0.45137
3322,1,0.451234
3323,1,0.451098
3324,1,0.450963
3325,1,0.450827
3326,1,0.450692
3327,1,0.450556
3328,1,0.450421
3329,1,0.450285
3330,1,0.45015
3331,1,0.450015
3332,1,0.44988
3333,1,0.449745
3334,1,0.44961
3335,1,0.449475
3336,1,0.449341
3337,1,0.449206
3338,1,0.449071
3339,1,0.448937
3340,1,0.448802
3341,1,0.448668
3342,1,0.448534
3343,1,0.4484
3344,1,0.448266
3345,1,0.448132
3346,1,0.447998
3347,1,0.447864
3348,1,0.44773
3349,1,0.447596
3350,1,0.447463
3351,1,0.447329
3352,1,0.447196
3353,1,0.447062
3354,1,0.446929
3355,1,0.446796
3356,1,0.446663
3357,1,0.44653
3358,1,0.446397
3359,1,0.446264
3360,1,0.446131
3361,1,0.445998
3362,1,0.445866
3363,1,0.445733
3364,1,0.4456
3365,1,0.445468
3366,1,0.445336
3367,1,0.445203
3368,1,0.445071
3369,1,0.444939
3370,1,0.444807
3371,1,0.444675
3372,1,0.444543
3373,1,0.444412
3374,1,0.44428
3375,1,0.444148
3376,1,0.444017
3377,1,0.443885
3378,1,0.443754
3379,1,0.443622
3380,1,0.443491
3381,1,0.44336
3382,1,0.443229
3383,1,0.443098
3384,1,0.442967
3385,1,0.442836
3386,1,0.442705
3387,1,0.442575
3388,1,0.442444
3389,1,0.442313
3390,1,0.442183
3391,1,0.442052
3392,1,0.441922
3393,1,0.441792
3394,1,0.441662
3395,1,0.441532
3396,1,0.441402
3397,1,0.441272
3398,1,0.441142
3399,1,0.441012
3400,1,0.440882
3401,1,0.440753
3402,1,0.440623
3403,1,0.440494
3404,1,0.440364
3405,1,0.440235
3406,1,0.440106
3407,1,0.439977
3408,1,0.439847
3409,1,0.439718
3410,1,0.439589
3411,1,0.439461
3412,1,0.439332
3413,1,0.439203
3414,1,0.439074
3415,1,0.438946
3416,1,0.438817
3417,1,0.438689
3418,1,0.438561
3419,1,0.438432
3420,1,0.438304
3421,1,0.438176
3422,1,0.438048
3423,1,0.43792
3424,1,0.437792
3425,1,0.437664
3426,1,0.437536
3427,1,0.437409
3428,1,0.437281
3429,1,0.437154
3430,1,0.437026
3431,1,0.436899
3432,1,0.436772
3433,1,0.436644
3434,1,0.436517
3435,1,0.43639
3436,1,0.436263
3437,1,0.436136
3438,1,0.436009
3439,1,0.435883
3440,1,0.435756
3441,1,0.435629
3442,1,0.435503
3443,1,0.435376
3444,1,0.43525
3445,1,0.435123
3446,1,0.434997
3447,1,0.434871
3448,1,0.434745
3449,1,0.434619
3450,1,0.434493
3451,1,0.434367
3452,1,0.434241
3453,1,0.434115
3454,1,0.43399
3455,1,0.433864
3456,1,0.433738
3457,1,0.433613
3458,1,0.433488
3459,1,0.433362
3460,1,0.433237
3461,1,0.433112
3462,1,0.432987
3463,1,0.432862
3464,1,0.432737
3465,1,0.432612
3466,1,0.432487
3467,1,0.432362
3468,1,0.432238
3469,1,0.432113
3470,1,0.431988
3471,1,0.431864
3472,1,0.43174
3473,1,0.431615
3474,1,0.431491
3475,1,0.431367
3476,1,0.431243
3477,1,0.431119
3478,1,0.430995
3479,1,0.430871
3480,1,0.430747
3481,1,0.430623
3482,1,0.4305
3483,1,0.430376
3484,1,0.430253
3485,1,0.430129
3486,1,0.430006
3487,1,0.429882
3488,1,0.429759
3489,1,0.429636
3490,1,0.429513
3491,1,0.42939
3492,1,0.429267
3493,1,0.429144
3494,1,0.429021
3495,1,0.428898
3496,1,0.428776
3497,1,0.428653
3498,1,0.428531
3499,1,0.428408
3500,1,0.428286
3501,1,0.428163
3502,1,0.428041
3503,1,0.427919
3504,1,0.427797
3505,1,0.427675
3506,1,0.427553
3507,1,0.427431
3508,1,0.427309
3509,1,0.427187
3510,1,0.427066
3511,1,0.426944
3512,1,0.426822
3513,1,0.426701
3514,1,0.426579
3515,1,0.426458
3516,1,0.426337
3517,1,0.426216
3518,1,0.426094
3519,1,0.425973
3520,1,0.425852
3521,1,0.425731
3522,1,0.42561
3523,1,0.42549
3524,1,0.425369
3525,1,0.425248
3526,1,0.425128
3527,1,0.425007
3528,1,0.424887
3529,1,0.424766
3530,1,0.424646
3531,1,0.424526
3532,1,0.424405
3533,1,0.424285
3534,1,0.424165
3535,1,0.424045
3536,1,0.423925
3537,1,0.423805
3538,1,0.423686
3539,1,0.423566
3540,1,0.423446
3541,1,0.423327
3542,1,0.423207
3543,1,0.423088
3544,1,0.422968
3545,1,0.422849
3546,1,0.42273
3547,1,0.422611
3548,1,0.422492
3549,1,0.422372
3550,1,0.422254
3551,1,0.422135
3552,1,0.422016
3553,1,0.421897
3554,1,0.421778
3555,1,0.42166
3556,1,0.421541
3557,1,0.421423
3558,1,0.421304
3559,1,0.421186
3560,1,0.421067
3561,1,0.420949
3562,1,0.420831
3563,1,0.420713
3564,1,0.420595
3565,1,0.420477
3566,1,0.420359
3567,1,0.420241
3568,1,0.420123
3569,1,0.420006
3570,1,0.419888
3571,1,0.41977
