rank,freq,zipf
48024,1,4.45825
48025,1,4.45816
48026,1,4.45806
48027,1,4.45797
48028,1,4.45788
48029,1,4.45779
48030,1,4.45769
48031,1,4.4576
48032,1,4.45751
48033,1,4.45741
48034,1,4.45732
48035,1,4.45723
48036,1,4.45714
48037,1,4.45704
48038,1,4.45695
48039,1,4.45686
48040,1,4.45677
48041,1,4.45667
48042,1,4.45658
48043,1,4.45649
48044,1,4.45639
48045,1,4.4563
48046,1,4.45621
48047,1,4.45612
48048,1,4.45602
48049,1,4.45593
48050,1,4.45584
48051,1,4.45574
48052,1,4.45565
48053,1,4.45556
48054,1,4.45547
48055,1,4.45537
48056,1,4.45528
48057,1,4.45519
48058,1,4.4551
48059,1,4.455
48060,1,4.45491
48061,1,4.45482
48062,1,4.45473
48063,1,4.45463
48064,1,4.45454
48065,1,4.45445
48066,1,4.45435
48067,1,4.45426
48068,1,4.45417
48069,1,4.45408
48070,1,4.45398
48071,1,4.45389
48072,1,4.4538
48073,1,4.45371
48074,1,4.45361
48075,1,4.45352
48076,1,4.45343
48077,1,4.45334
48078,1,4.45324
48079,1,4.45315
48080,1,4.45306
48081,1,4.45296
48082,1,4.45287
48083,1,4.45278
48084,1,4.45269
48085,1,4.45259
48086,1,4.4525
48087,1,4.45241
48088,1,4.45232
48089,1,4.45222
48090,1,4.45213
48091,1,4.45204
48092,1,4.45195
48093,1,4.45185
48094,1,4.45176
48095,1,4.45167
48096,1,4.45158
48097,1,4.45148
48098,1,4.45139
48099,1,4.4513
48100,1,4.45121
48101,1,4.45111
48102,1,4.45102
48103,1,4.45093
48104,1,4.45084
48105,1,4.45074
48106,1,4.45065
48107,1,4.45056
48108,1,4.45047
48109,1,4.45037
48110,1,4.45028
48111,1,4.45019
48112,1,4.4501
48113,1,4.45
48114,1,4.44991
48115,1,4.44982
48116,1,4.44973
48117,1,4.44963
48118,1,4.44954
48119,1,4.44945
48120,1,4.44936
48121,1,4.44926
48122,1,4.44917
48123,1,4.44908
48124,1,4.44899
48125,1,4.44889
48126,1,4.4488
48127,1,4.44871
48128,1,4.44862
48129,1,4.44852
48130,1,4.44843
48131,1,4.44834
48132,1,4.44825
48133,1,4.44815
48134,1,4.44806
48135,1,4.44797
48136,1,4.44788
48137,1,4.44778
48138,1,4.44769
48139,1,4.4476
48140,1,4.44751
48141,1,4.44741
48142,1,4.44732
48143,1,4.44723
48144,1,4.44714
48145,1,4.44705
48146,1,4.44695
48147,1,4.44686
48148,1,4.44677
48149,1,4.44668
48150,1,4.44658
48151,1,4.44649
48152,1,4.4464
48153,1,4.44631
48154,1,4.44621
48155,1,4.44612
48156,1,4.44603
48157,1,4.44594
48158,1,4.44584
48159,1,4.44575
48160,1,4.44566
48161,1,4.44557
48162,1,4.44548
48163,1,4.44538
48164,1,4.44529
48165,1,4.4452
48166,1,4.44511
48167,1,4.44501
48168,1,4.44492
48169,1,4.44483
48170,1,4.44474
48171,1,4.44465
48172,1,4.44455
48173,1,4.44446
48174,1,4.44437
48175,1,4.44428
48176,1,4.44418
48177,1,4.44409
48178,1,4.444
48179,1,4.44391
48180,1,4.44381
48181,1,4.44372
48182,1,4.44363
48183,1,4.44354
48184,1,4.44345
48185,1,4.44335
48186,1,4.44326
48187,1,4.44317
48188,1,4.44308
48189,1,4.44298
48190,1,4.44289
48191,1,4.4428
48192,1,4.44271
48193,1,4.44262
48194,1,4.44252
48195,1,4.44243
48196,1,4.44234
48197,1,4.44225
48198,1,4.44216
48199,1,4.44206
48200,1,4.44197
48201,1,4.44188
48202,1,4.44179
48203,1,4.44169
48204,1,4.4416
48205,1,4.44151
48206,1,4.44142
48207,1,4.44133
48208,1,4.44123
48209,1,4.44114
48210,1,4.44105
48211,1,4.44096
48212,1,4.44087
48213,1,4.44077
48214,1,4.44068
48215,1,4.44059
48216,1,4.4405
48217,1,4.4404
48218,1,4.44031
48219,1,4.44022
48220,1,4.44013
48221,1,4.44004
48222,1,4.43994
48223,1,4.43985
48224,1,4.43976
48225,1,4.43967
48226,1,4.43958
48227,1,4.43948
48228,1,4.43939
48229,1,4.4393
48230,1,4.43921
48231,1,4.43912
48232,1,4.43902
48233,1,4.43893
48234,1,4.43884
48235,1,4.43875
48236,1,4.43866
48237,1,4.43856
48238,1,4.43847
48239,1,4.43838
48240,1,4.43829
48241,1,4.4382
48242,1,4.4381
48243,1,4.43801
48244,1,4.43792
48245,1,4.43783
48246,1,4.43774
48247,1,4.43764
48248,1,4.43755
48249,1,4.43746
48250,1,4.43737
48251,1,4.43728
48252,1,4.43718
48253,1,4.43709
48254,1,4.437
48255,1,4.43691
48256,1,4.43682
48257,1,4.43672
48258,1,4.43663
48259,1,4.43654
48260,1,4.43645
48261,1,4.43636
48262,1,4.43626
48263,1,4.43617
48264,1,4.43608
48265,1,4.43599
48266,1,4.4359
48267,1,4.43581
48268,1,4.43571
48269,1,4.43562
48270,1,4.43553
48271,1,4.43544
48272,1,4.43535
48273,1,4.43525
48274,1,4.43516
48275,1,4.43507
48276,1,4.43498
48277,1,4.43489
48278,1,4.43479
48279,1,4.4347
48280,1,4.43461
48281,1,4.43452
48282,1,4.43443
48283,1,4.43434
48284,1,4.43424
48285,1,4.43415
48286,1,4.43406
48287,1,4.43397
48288,1,4.43388
48289,1,4.43378
48290,1,4.43369
48291,1,4.4336
48292,1,4.43351
48293,1,4.43342
48294,1,4.43333
48295,1,4.43323
48296,1,4.43314
48297,1,4.43305
48298,1,4.43296
48299,1,4.43287
48300,1,4.43277
48301,1,4.43268
48302,1,4.43259
48303,1,4.4325
48304,1,4.43241
48305,1,4.43232
48306,1,4.43222
48307,1,4.43213
48308,1,4.43204
48309,1,4.43195
48310,1,4.43186
48311,1,4.43177
48312,1,4.43167
48313,1,4.43158
48314,1,4.43149
48315,1,4.4314
48316,1,4.43131
48317,1,4.43121
48318,1,4.43112
48319,1,4.43103
48320,1,4.43094
48321,1,4.43085
48322,1,4.43076
48323,1,4.43066
48324,1,4.43057
48325,1,4.43048
48326,1,4.43039
48327,1,4.4303
48328,1,4.43021
48329,1,4.43011
48330,1,4.43002
48331,1,4.42993
48332,1,4.42984
48333,1,4.42975
48334,1,4.42966
48335,1,4.42956
48336,1,4.42947
48337,1,4.42938
48338,1,4.42929
48339,1,4.4292
48340,1,4.42911
48341,1,4.42901
48342,1,4.42892
48343,1,4.42883
48344,1,4.42874
48345,1,4.42865
48346,1,4.42856
48347,1,4.42847
48348,1,4.42837
48349,1,4.42828
48350,1,4.42819
48351,1,4.4281
48352,1,4.42801
48353,1,4.42792
48354,1,4.42782
48355,1,4.42773
48356,1,4.42764
48357,1,4.42755
48358,1,4.42746
48359,1,4.42737
48360,1,4.42727
48361,1,4.42718
48362,1,4.42709
48363,1,4.427
48364,1,4.42691
48365,1,4.42682
48366,1,4.42673
48367,1,4.42663
48368,1,4.42654
48369,1,4.42645
48370,1,4.42636
48371,1,4.42627
48372,1,4.42618
48373,1,4.42608
48374,1,4.42599
48375,1,4.4259
48376,1,4.42581
48377,1,4.42572
48378,1,4.42563
48379,1,4.42554
48380,1,4.42544
48381,1,4.42535
48382,1,4.42526
48383,1,4.42517
48384,1,4.42508
48385,1,4.42499
48386,1,4.4249
48387,1,4.4248
48388,1,4.42471
48389,1,4.42462
48390,1,4.42453
48391,1,4.42444
48392,1,4.42435
48393,1,4.42426
48394,1,4.42416
48395,1,4.42407
48396,1,4.42398
48397,1,4.42389
48398,1,4.4238
48399,1,4.42371
48400,1,4.42362
48401,1,4.42352
48402,1,4.42343
48403,1,4.42334
48404,1,4.42325
48405,1,4.42316
48406,1,4.42307
48407,1,4.42298
48408,1,4.42288
48409,1,4.42279
48410,1,4.4227
48411,1,4.42261
48412,1,4.42252
48413,1,4.42243
48414,1,4.42234
48415,1,4.42225
48416,1,4.42215
48417,1,4.42206
48418,1,4.42197
48419,1,4.42188
48420,1,4.42179
48421,1,4.4217
48422,1,4.42161
48423,1,4.42151
48424,1,4.42142
48425,1,4.42133
48426,1,4.42124
48427,1,4.42115
48428,1,4.42106
48429,1,4.42097
48430,1,4.42088
48431,1,4.42078
48432,1,4.42069
48433,1,4.4206
48434,1,4.42051
48435,1,4.42042
48436,1,4.42033
48437,1,4.42024
48438,1,4.42015
48439,1,4.42005
48440,1,4.41996
48441,1,4.41987
48442,1,4.41978
48443,1,4.41969
48444,1,4.4196
48445,1,4.41951
48446,1,4.41942
48447,1,4.41932
48448,1,4.41923
48449,1,4.41914
48450,1,4.41905
48451,1,4.41896
48452,1,4.41887
48453,1,4.41878
48454,1,4.41869
48455,1,4.41859
48456,1,4.4185
48457,1,4.41841
48458,1,4.41832
48459,1,4.41823
48460,1,4.41814
48461,1,4.41805
48462,1,4.41796
48463,1,4.41787
48464,1,4.41777
48465,1,4.41768
48466,1,4.41759
48467,1,4.4175
48468,1,4.41741
48469,1,4.41732
48470,1,4.41723
48471,1,4.41714
48472,1,4.41704
48473,1,4.41695
48474,1,4.41686
48475,1,4.41677
48476,1,4.41668
48477,1,4.41659
48478,1,4.4165
48479,1,4.41641
48480,1,4.41632
48481,1,4.41622
48482,1,4.41613
48483,1,4.41604
48484,1,4.41595
48485,1,4.41586
48486,1,4.41577
48487,1,4.41568
48488,1,4.41559
48489,1,4.4155
48490,1,4.41541
48491,1,4.41531
48492,1,4.41522
48493,1,4.41513
48494,1,4.41504
48495,1,4.41495
48496,1,4.41486
48497,1,4.41477
48498,1,4.41468
48499,1,4.41459
48500,1,4.41449
48501,1,4.4144
48502,1,4.41431
48503,1,4.41422
48504,1,4.41413
48505,1,4.41404
48506,1,4.41395
48507,1,4.41386
48508,1,4.41377
48509,1,4.41368
48510,1,4.41358
48511,1,4.41349
48512,1,4.4134
48513,1,4.41331
48514,1,4.41322
48515,1,4.41313
48516,1,4.41304
48517,1,4.41295
48518,1,4.41286
48519,1,4.41277
48520,1,4.41268
48521,1,4.41258
48522,1,4.41249
48523,1,4.4124
48524,1,4.41231
48525,1,4.41222
48526,1,4.41213
48527,1,4.41204
48528,1,4.41195
48529,1,4.41186
48530,1,4.41177
48531,1,4.41168
48532,1,4.41158
48533,1,4.41149
48534,1,4.4114
48535,1,4.41131
48536,1,4.41122
48537,1,4.41113
48538,1,4.41104
48539,1,4.41095
48540,1,4.41086
48541,1,4.41077
48542,1,4.41068
48543,1,4.41058
48544,1,4.41049
48545,1,4.4104
48546,1,4.41031
48547,1,4.41022
48548,1,4.41013
48549,1,4.41004
48550,1,4.40995
48551,1,4.40986
48552,1,4.40977
48553,1,4.40968
48554,1,4.40959
48555,1,4.40949
48556,1,4.4094
48557,1,4.40931
48558,1,4.40922
48559,1,4.40913
48560,1,4.40904
48561,1,4.40895
48562,1,4.40886
48563,1,4.40877
48564,1,4.40868
48565,1,4.40859
48566,1,4.4085
48567,1,4.4084
48568,1,4.40831
48569,1,4.40822
48570,1,4.40813
48571,1,4.40804
48572,1,4.40795
48573,1,4.40786
48574,1,4.40777
48575,1,4.40768
48576,1,4.40759
48577,1,4.4075
48578,1,4.40741
48579,1,4.40732
48580,1,4.40723
48581,1,4.40713
48582,1,4.40704
48583,1,4.40695
48584,1,4.40686
48585,1,4.40677
48586,1,4.40668
48587,1,4.40659
48588,1,4.4065
48589,1,4.40641
48590,1,4.40632
48591,1,4.40623
48592,1,4.40614
48593,1,4.40605
48594,1,4.40596
48595,1,4.40586
48596,1,4.40577
48597,1,4.40568
48598,1,4.40559
48599,1,4.4055
48600,1,4.40541
48601,1,4.40532
48602,1,4.40523
48603,1,4.40514
48604,1,4.40505
48605,1,4.40496
48606,1,4.40487
48607,1,4.40478
48608,1,4.40469
48609,1,4.4046
48610,1,4.40451
48611,1,4.40441
48612,1,4.40432
48613,1,4.40423
48614,1,4.40414
48615,1,4.40405
48616,1,4.40396
48617,1,4.40387
48618,1,4.40378
48619,1,4.40369
48620,1,4.4036
48621,1,4.40351
48622,1,4.40342
48623,1,4.40333
48624,1,4.40324
48625,1,4.40315
48626,1,4.40306
48627,1,4.40297
48628,1,4.40287
48629,1,4.40278
48630,1,4.40269
48631,1,4.4026
48632,1,4.40251
48633,1,4.40242
48634,1,4.40233
48635,1,4.40224
48636,1,4.40215
48637,1,4.40206
48638,1,4.40197
48639,1,4.40188
48640,1,4.40179
48641,1,4.4017
48642,1,4.40161
48643,1,4.40152
48644,1,4.40143
48645,1,4.40134
48646,1,4.40125
48647,1,4.40116
48648,1,4.40106
48649,1,4.40097
48650,1,4.40088
48651,1,4.40079
48652,1,4.4007
48653,1,4.40061
48654,1,4.40052
48655,1,4.40043
48656,1,4.40034
48657,1,4.40025
48658,1,4.40016
48659,1,4.40007
48660,1,4.39998
48661,1,4.39989
48662,1,4.3998
48663,1,4.39971
48664,1,4.39962
48665,1,4.39953
48666,1,4.39944
48667,1,4.39935
48668,1,4.39926
48669,1,4.39917
48670,1,4.39908
48671,1,4.39899
48672,1,4.39889
48673,1,4.3988
48674,1,4.39871
48675,1,4.39862
48676,1,4.39853
48677,1,4.39844
48678,1,4.39835
48679,1,4.39826
48680,1,4.39817
48681,1,4.39808
48682,1,4.39799
48683,1,4.3979
48684,1,4.39781
48685,1,4.39772
48686,1,4.39763
48687,1,4.39754
48688,1,4.39745
48689,1,4.39736
48690,1,4.39727
48691,1,4.39718
48692,1,4.39709
48693,1,4.397
48694,1,4.39691
48695,1,4.39682
48696,1,4.39673
48697,1,4.39664
48698,1,4.39655
48699,1,4.39646
48700,1,4.39637
48701,1,4.39628
48702,1,4.39618
48703,1,4.39609
48704,1,4.396
48705,1,4.39591
48706,1,4.39582
48707,1,4.39573
48708,1,4.39564
48709,1,4.39555
48710,1,4.39546
48711,1,4.39537
48712,1,4.39528
48713,1,4.39519
48714,1,4.3951
48715,1,4.39501
48716,1,4.39492
48717,1,4.39483
48718,1,4.39474
48719,1,4.39465
48720,1,4.39456
48721,1,4.39447
48722,1,4.39438
48723,1,4.39429
48724,1,4.3942
48725,1,4.39411
48726,1,4.39402
48727,1,4.39393
48728,1,4.39384
48729,1,4.39375
48730,1,4.39366
48731,1,4.39357
48732,1,4.39348
48733,1,4.39339
48734,1,4.3933
48735,1,4.39321
48736,1,4.39312
48737,1,4.39303
48738,1,4.39294
48739,1,4.39285
48740,1,4.39276
48741,1,4.39267
48742,1,4.39258
48743,1,4.39249
48744,1,4.3924
48745,1,4.39231
48746,1,4.39222
48747,1,4.39213
48748,1,4.39204
48749,1,4.39195
48750,1,4.39186
48751,1,4.39177
48752,1,4.39168
48753,1,4.39159
48754,1,4.3915
48755,1,4.39141
48756,1,4.39132
48757,1,4.39123
48758,1,4.39114
48759,1,4.39105
48760,1,4.39096
48761,1,4.39087
48762,1,4.39078
48763,1,4.39069
48764,1,4.3906
48765,1,4.39051
48766,1,4.39042
48767,1,4.39033
48768,1,4.39024
48769,1,4.39015
48770,1,4.39006
48771,1,4.38997
48772,1,4.38988
48773,1,4.38979
48774,1,4.3897
48775,1,4.38961
48776,1,4.38952
48777,1,4.38943
48778,1,4.38934
48779,1,4.38925
48780,1,4.38916
48781,1,4.38907
48782,1,4.38898
48783,1,4.38889
48784,1,4.3888
48785,1,4.38871
48786,1,4.38862
48787,1,4.38853
48788,1,4.38844
48789,1,4.38835
48790,1,4.38826
48791,1,4.38817
48792,1,4.38808
48793,1,4.38799
48794,1,4.3879
48795,1,4.38781
48796,1,4.38772
48797,1,4.38763
48798,1,4.38754
48799,1,4.38745
48800,1,4.38736
48801,1,4.38727
48802,1,4.38718
48803,1,4.38709
48804,1,4.387
48805,1,4.38691
48806,1,4.38682
48807,1,4.38673
48808,1,4.38664
48809,1,4.38655
48810,1,4.38646
48811,1,4.38637
48812,1,4.38628
48813,1,4.38619
48814,1,4.3861
48815,1,4.38601
48816,1,4.38592
48817,1,4.38583
48818,1,4.38574
48819,1,4.38565
48820,1,4.38556
48821,1,4.38547
48822,1,4.38538
48823,1,4.38529
48824,1,4.3852
48825,1,4.38511
48826,1,4.38502
48827,1,4.38493
48828,1,4.38484
48829,1,4.38475
48830,1,4.38466
48831,1,4.38457
48832,1,4.38448
48833,1,4.38439
48834,1,4.3843
48835,1,4.38421
48836,1,4.38412
48837,1,4.38403
48838,1,4.38394
48839,1,4.38385
48840,1,4.38376
48841,1,4.38367
48842,1,4.38358
48843,1,4.38349
48844,1,4.3834
48845,1,4.38331
48846,1,4.38322
48847,1,4.38314
48848,1,4.38305
48849,1,4.38296
48850,1,4.38287
48851,1,4.38278
48852,1,4.38269
48853,1,4.3826
48854,1,4.38251
48855,1,4.38242
48856,1,4.38233
48857,1,4.38224
48858,1,4.38215
48859,1,4.38206
48860,1,4.38197
48861,1,4.38188
48862,1,4.38179
48863,1,4.3817
48864,1,4.38161
48865,1,4.38152
48866,1,4.38143
48867,1,4.38134
48868,1,4.38125
48869,1,4.38116
48870,1,4.38107
48871,1,4.38098
48872,1,4.38089
48873,1,4.3808
48874,1,4.38071
48875,1,4.38062
48876,1,4.38053
48877,1,4.38044
48878,1,4.38036
48879,1,4.38027
48880,1,4.38018
48881,1,4.38009
48882,1,4.38
48883,1,4.37991
48884,1,4.37982
48885,1,4.37973
48886,1,4.37964
48887,1,4.37955
48888,1,4.37946
48889,1,4.37937
48890,1,4.37928
48891,1,4.37919
48892,1,4.3791
48893,1,4.37901
48894,1,4.37892
48895,1,4.37883
48896,1,4.37874
48897,1,4.37865
48898,1,4.37856
48899,1,4.37847
48900,1,4.37838
48901,1,4.37829
48902,1,4.37821
48903,1,4.37812
48904,1,4.37803
48905,1,4.37794
48906,1,4.37785
48907,1,4.37776
48908,1,4.37767
48909,1,4.37758
48910,1,4.37749
48911,1,4.3774
48912,1,4.37731
48913,1,4.37722
48914,1,4.37713
48915,1,4.37704
48916,1,4.37695
48917,1,4.37686
48918,1,4.37677
48919,1,4.37668
48920,1,4.37659
48921,1,4.3765
48922,1,4.37642
48923,1,4.37633
48924,1,4.37624
48925,1,4.37615
48926,1,4.37606
48927,1,4.37597
48928,1,4.37588
48929,1,4.37579
48930,1,4.3757
48931,1,4.37561
48932,1,4.37552
48933,1,4.37543
48934,1,4.37534
48935,1,4.37525
48936,1,4.37516
48937,1,4.37507
48938,1,4.37498
48939,1,4.3749
48940,1,4.37481
48941,1,4.37472
48942,1,4.37463
48943,1,4.37454
48944,1,4.37445
48945,1,4.37436
48946,1,4.37427
48947,1,4.37418
48948,1,4.37409
48949,1,4.374
48950,1,4.37391
48951,1,4.37382
48952,1,4.37373
48953,1,4.37364
48954,1,4.37355
48955,1,4.37347
48956,1,4.37338
48957,1,4.37329
48958,1,4.3732
48959,1,4.37311
48960,1,4.37302
48961,1,4.37293
48962,1,4.37284
48963,1,4.37275
48964,1,4.37266
48965,1,4.37257
48966,1,4.37248
48967,1,4.37239
48968,1,4.3723
48969,1,4.37222
48970,1,4.37213
48971,1,4.37204
48972,1,4.37195
48973,1,4.37186
48974,1,4.37177
48975,1,4.37168
48976,1,4.37159
48977,1,4.3715
48978,1,4.37141
48979,1,4.37132
48980,1,4.37123
48981,1,4.37114
48982,1,4.37105
48983,1,4.37097
48984,1,4.37088
48985,1,4.37079
48986,1,4.3707
48987,1,4.37061
48988,1,4.37052
48989,1,4.37043
48990,1,4.37034
48991,1,4.37025
48992,1,4.37016
48993,1,4.37007
48994,1,4.36998
48995,1,4.36989
48996,1,4.36981
48997,1,4.36972
48998,1,4.36963
48999,1,4.36954
49000,1,4.36945
49001,1,4.36936
49002,1,4.36927
49003,1,4.36918
49004,1,4.36909
49005,1,4.369
49006,1,4.36891
49007,1,4.36882
49008,1,4.36874
49009,1,4.36865
49010,1,4.36856
49011,1,4.36847
49012,1,4.36838
49013,1,4.36829
49014,1,4.3682
49015,1,4.36811
49016,1,4.36802
49017,1,4.36793
49018,1,4.36784
49019,1,4.36776
49020,1,4.36767
49021,1,4.36758
49022,1,4.36749
49023,1,4.3674
49024,1,4.36731
49025,1,4.36722
49026,1,4.36713
49027,1,4.36704
49028,1,4.36695
49029,1,4.36686
49030,1,4.36678
49031,1,4.36669
49032,1,4.3666
49033,1,4.36651
49034,1,4.36642
49035,1,4.36633
49036,1,4.36624
49037,1,4.36615
49038,1,4.36606
49039,1,4.36597
49040,1,4.36588
49041,1,4.3658
49042,1,4.36571
49043,1,4.36562
49044,1,4.36553
49045,1,4.36544
49046,1,4.36535
49047,1,4.36526
49048,1,4.36517
49049,1,4.36508
49050,1,4.36499
49051,1,4.36491
49052,1,4.36482
49053,1,4.36473
49054,1,4.36464
49055,1,4.36455
49056,1,4.36446
49057,1,4.36437
49058,1,4.36428
49059,1,4.36419
49060,1,4.36411
49061,1,4.36402
49062,1,4.36393
49063,1,4.36384
49064,1,4.36375
49065,1,4.36366
49066,1,4.36357
49067,1,4.36348
49068,1,4.36339
49069,1,4.3633
49070,1,4.36322
49071,1,4.36313
49072,1,4.36304
49073,1,4.36295
49074,1,4.36286
49075,1,4.36277
49076,1,4.36268
49077,1,4.36259
49078,1,4.3625
49079,1,4.36242
49080,1,4.36233
49081,1,4.36224
49082,1,4.36215
49083,1,4.36206
49084,1,4.36197
49085,1,4.36188
49086,1,4.36179
49087,1,4.3617
49088,1,4.36162
49089,1,4.36153
49090,1,4.36144
49091,1,4.36135
49092,1,4.36126
49093,1,4.36117
49094,1,4.36108
49095,1,4.36099
49096,1,4.36091
49097,1,4.36082
49098,1,4.36073
49099,1,4.36064
49100,1,4.36055
49101,1,4.36046
49102,1,4.36037
49103,1,4.36028
49104,1,4.36019
49105,1,4.36011
49106,1,4.36002
49107,1,4.35993
49108,1,4.35984
49109,1,4.35975
49110,1,4.35966
49111,1,4.35957
49112,1,4.35948
49113,1,4.3594
49114,1,4.35931
49115,1,4.35922
49116,1,4.35913
49117,1,4.35904
49118,1,4.35895
49119,1,4.35886
49120,1,4.35877
49121,1,4.35869
49122,1,4.3586
49123,1,4.35851
49124,1,4.35842
49125,1,4.35833
49126,1,4.35824
49127,1,4.35815
49128,1,4.35806
49129,1,4.35798
49130,1,4.35789
49131,1,4.3578
49132,1,4.35771
49133,1,4.35762
49134,1,4.35753
49135,1,4.35744
49136,1,4.35736
49137,1,4.35727
49138,1,4.35718
49139,1,4.35709
49140,1,4.357
49141,1,4.35691
49142,1,4.35682
49143,1,4.35673
49144,1,4.35665
49145,1,4.35656
49146,1,4.35647
49147,1,4.35638
49148,1,4.35629
49149,1,4.3562
49150,1,4.35611
49151,1,4.35603
49152,1,4.35594
49153,1,4.35585
49154,1,4.35576
49155,1,4.35567
49156,1,4.35558
49157,1,4.35549
49158,1,4.35541
49159,1,4.35532
49160,1,4.35523
49161,1,4.35514
49162,1,4.35505
49163,1,4.35496
49164,1,4.35487
49165,1,4.35478
49166,1,4.3547
49167,1,4.35461
49168,1,4.35452
49169,1,4.35443
49170,1,4.35434
49171,1,4.35425
49172,1,4.35416
49173,1,4.35408
49174,1,4.35399
49175,1,4.3539
49176,1,4.35381
49177,1,4.35372
49178,1,4.35363
49179,1,4.35355
49180,1,4.35346
49181,1,4.35337
49182,1,4.35328
49183,1,4.35319
49184,1,4.3531
49185,1,4.35301
49186,1,4.35293
49187,1,4.35284
49188,1,4.35275
49189,1,4.35266
49190,1,4.35257
49191,1,4.35248
49192,1,4.35239
49193,1,4.35231
49194,1,4.35222
49195,1,4.35213
49196,1,4.35204
49197,1,4.35195
49198,1,4.35186
49199,1,4.35178
49200,1,4.35169
49201,1,4.3516
49202,1,4.35151
49203,1,4.35142
49204,1,4.35133
49205,1,4.35124
49206,1,4.35116
49207,1,4.35107
49208,1,4.35098
49209,1,4.35089
49210,1,4.3508
49211,1,4.35071
49212,1,4.35063
49213,1,4.35054
49214,1,4.35045
49215,1,4.35036
49216,1,4.35027
49217,1,4.35018
49218,1,4.3501
49219,1,4.35001
49220,1,4.34992
49221,1,4.34983
49222,1,4.34974
49223,1,4.34965
49224,1,4.34957
49225,1,4.34948
49226,1,4.34939
49227,1,4.3493
49228,1,4.34921
49229,1,4.34912
49230,1,4.34904
49231,1,4.34895
49232,1,4.34886
49233,1,4.34877
49234,1,4.34868
49235,1,4.34859
49236,1,4.34851
49237,1,4.34842
49238,1,4.34833
49239,1,4.34824
49240,1,4.34815
49241,1,4.34806
49242,1,4.34798
49243,1,4.34789
49244,1,4.3478
49245,1,4.34771
49246,1,4.34762
49247,1,4.34753
49248,1,4.34745
49249,1,4.34736
49250,1,4.34727
49251,1,4.34718
49252,1,4.34709
49253,1,4.347
49254,1,4.34692
49255,1,4.34683
49256,1,4.34674
49257,1,4.34665
49258,1,4.34656
49259,1,4.34647
49260,1,4.34639
49261,1,4.3463
49262,1,4.34621
49263,1,4.34612
49264,1,4.34603
49265,1,4.34595
49266,1,4.34586
49267,1,4.34577
49268,1,4.34568
49269,1,4.34559
49270,1,4.3455
49271,1,4.34542
49272,1,4.34533
49273,1,4.34524
49274,1,4.34515
49275,1,4.34506
49276,1,4.34498
49277,1,4.34489
49278,1,4.3448
49279,1,4.34471
49280,1,4.34462
49281,1,4.34453
49282,1,4.34445
49283,1,4.34436
49284,1,4.34427
49285,1,4.34418
49286,1,4.34409
49287,1,4.34401
49288,1,4.34392
49289,1,4.34383
49290,1,4.34374
49291,1,4.34365
49292,1,4.34356
49293,1,4.34348
49294,1,4.34339
49295,1,4.3433
49296,1,4.34321
49297,1,4.34312
49298,1,4.34304
49299,1,4.34295
49300,1,4.34286
49301,1,4.34277
49302,1,4.34268
49303,1,4.3426
49304,1,4.34251
49305,1,4.34242
49306,1,4.34233
49307,1,4.34224
49308,1,4.34216
49309,1,4.34207
49310,1,4.34198
49311,1,4.34189
49312,1,4.3418
49313,1,4.34172
49314,1,4.34163
49315,1,4.34154
49316,1,4.34145
49317,1,4.34136
49318,1,4.34127
49319,1,4.34119
49320,1,4.3411
49321,1,4.34101
49322,1,4.34092
49323,1,4.34083
49324,1,4.34075
49325,1,4.34066
49326,1,4.34057
49327,1,4.34048
49328,1,4.34039
49329,1,4.34031
49330,1,4.34022
49331,1,4.34013
49332,1,4.34004
49333,1,4.33995
49334,1,4.33987
49335,1,4.33978
49336,1,4.33969
49337,1,4.3396
49338,1,4.33952
49339,1,4.33943
49340,1,4.33934
49341,1,4.33925
49342,1,4.33916
49343,1,4.33908
49344,1,4.33899
49345,1,4.3389
49346,1,4.33881
49347,1,4.33872
49348,1,4.33864
49349,1,4.33855
49350,1,4.33846
49351,1,4.33837
49352,1,4.33828
49353,1,4.3382
49354,1,4.33811
49355,1,4.33802
49356,1,4.33793
49357,1,4.33784
49358,1,4.33776
49359,1,4.33767
49360,1,4.33758
49361,1,4.33749
49362,1,4.33741
49363,1,4.33732
49364,1,4.33723
49365,1,4.33714
49366,1,4.33705
49367,1,4.33697
49368,1,4.33688
49369,1,4.33679
49370,1,4.3367
49371,1,4.33661
49372,1,4.33653
49373,1,4.33644
49374,1,4.33635
49375,1,4.33626
49376,1,4.33618
49377,1,4.33609
49378,1,4.336
49379,1,4.33591
49380,1,4.33582
49381,1,4.33574
49382,1,4.33565
49383,1,4.33556
49384,1,4.33547
49385,1,4.33539
49386,1,4.3353
49387,1,4.33521
49388,1,4.33512
49389,1,4.33503
49390,1,4.33495
49391,1,4.33486
49392,1,4.33477
49393,1,4.33468
49394,1,4.3346
49395,1,4.33451
49396,1,4.33442
49397,1,4.33433
49398,1,4.33424
49399,1,4.33416
49400,1,4.33407
49401,1,4.33398
49402,1,4.33389
49403,1,4.33381
49404,1,4.33372
49405,1,4.33363
49406,1,4.33354
49407,1,4.33345
49408,1,4.33337
49409,1,4.33328
49410,1,4.33319
49411,1,4.3331
49412,1,4.33302
49413,1,4.33293
49414,1,4.33284
49415,1,4.33275
49416,1,4.33267
49417,1,4.33258
49418,1,4.33249
49419,1,4.3324
49420,1,4.33231
49421,1,4.33223
49422,1,4.33214
49423,1,4.33205
